
SetupTitle, Posi Sweep(1)(1)
PrimitiveTest, I/V Sweep
DataValue, -18.6, 2, -1.34706E-07, 2.9700000000000005E-13, 1.34706E-07, 0.00036702316003217015, -0, , , 2.9700000000000005E-13, -1.34706E-07
DataValue, -18.400000000000002, 2, -1.21993E-07, 6.8E-14, 1.21993E-07, 0.00034927496331686871, -0, , , 6.8E-14, -1.21993E-07
DataValue, -18.2, 2, -1.10424E-07, 2.67E-13, 1.10424E-07, 0.0003323010683100492, -0, , , 2.67E-13, -1.10424E-07
DataValue, -18, 2, -1.00729E-07, 1.4500000000000001E-13, 1.00729E-07, 0.00031737832314132608, -0, , , 1.4500000000000001E-13, -1.00729E-07
DataValue, -17.8, 2, -9.0903999999999991E-08, 1.47E-13, 9.0903999999999991E-08, 0.00030150290214191969, -0, , , 1.47E-13, -9.0903999999999991E-08
DataValue, -17.6, 2, -8.25662E-08, 1.65E-13, 8.25662E-08, 0.00028734334862669085, -0, , , 1.65E-13, -8.25662E-08
DataValue, -17.400000000000002, 2, -7.44057E-08, 1.0200000000000001E-13, 7.44057E-08, 0.00027277408234654553, -0, , , 1.0200000000000001E-13, -7.44057E-08
DataValue, -17.2, 2, -6.7208799999999992E-08, 3.5E-14, 6.7208799999999992E-08, 0.00025924660074917087, -0, , , 3.5E-14, -6.7208799999999992E-08
DataValue, -17, 2, -6.0129E-08, 1.9700000000000002E-13, 6.0129E-08, 0.00024521215304303329, -0, , , 1.9700000000000002E-13, -6.0129E-08
DataValue, -16.8, 2, -5.4805699999999992E-08, 2.6400000000000004E-13, 5.4805699999999992E-08, 0.00023410617249444748, -0, , , 2.6400000000000004E-13, -5.4805699999999992E-08
DataValue, -16.6, 2, -4.9631699999999994E-08, 1.3700000000000002E-13, 4.9631699999999994E-08, 0.00022278173174656847, -0, , , 1.3700000000000002E-13, -4.9631699999999994E-08
DataValue, -16.4, 2, -4.48147E-08, 1.7300000000000002E-13, 4.48147E-08, 0.00021169482752301719, -0, , , 1.7300000000000002E-13, -4.48147E-08
DataValue, -16.2, 2, -4.04617E-08, 2.9E-14, 4.04617E-08, 0.00020115093835227317, -0, , , 2.9E-14, -4.04617E-08
DataValue, -16, 2, -3.5924E-08, 2.2100000000000002E-13, 3.5924E-08, 0.00018953627621117811, -0, , , 2.2100000000000002E-13, -3.5924E-08
DataValue, -15.8, 2, -3.26003E-08, 2.06E-13, 3.26003E-08, 0.00018055553162393004, -0, , , 2.06E-13, -3.26003E-08
DataValue, -15.6, 2, -2.9335799999999998E-08, 1.16E-13, 2.9335799999999998E-08, 0.00017127696867938783, -0, , , 1.16E-13, -2.9335799999999998E-08
DataValue, -15.4, 2, -2.6207499999999998E-08, 9.1E-14, 2.6207499999999998E-08, 0.00016188730648200925, -0, , , 9.1E-14, -2.6207499999999998E-08
DataValue, -15.200000000000001, 2, -2.35046E-08, 6.0000000000000009E-14, 2.35046E-08, 0.00015331209997909492, -0, , , 6.0000000000000009E-14, -2.35046E-08
DataValue, -15, 2, -2.12839E-08, 1.7800000000000002E-13, 2.12839E-08, 0.00014589002707519113, -0, , , 1.7800000000000002E-13, -2.12839E-08
DataValue, -14.8, 2, -1.9176699999999997E-08, 4.2000000000000004E-14, 1.9176699999999997E-08, 0.0001384799624494461, -0, , , 4.2000000000000004E-14, -1.9176699999999997E-08
DataValue, -14.6, 2, -1.7298799999999997E-08, 1.41E-13, 1.7298799999999997E-08, 0.00013152490258502378, -0, , , 1.41E-13, -1.7298799999999997E-08
DataValue, -14.4, 2, -1.543E-08, 1.6100000000000002E-13, 1.543E-08, 0.00012421755109484327, -0, , , 1.6100000000000002E-13, -1.543E-08
DataValue, -14.200000000000001, 2, -1.4033699999999999E-08, 8.1000000000000008E-14, 1.4033699999999999E-08, 0.00011846391855750847, -0, , , 8.1000000000000008E-14, -1.4033699999999999E-08
DataValue, -14, 2, -1.2532099999999998E-08, 8.0000000000000013E-14, 1.2532099999999998E-08, 0.00011194686239462006, -0, , , 8.0000000000000013E-14, -1.2532099999999998E-08
DataValue, -13.8, 2, -1.1252799999999999E-08, 1.19E-13, 1.1252799999999999E-08, 0.00010607921568337504, -0, , , 1.19E-13, -1.1252799999999999E-08
DataValue, -13.6, 2, -1.01295E-08, -2.7000000000000002E-14, 1.01295E-08, 0.00010064541718329752, -0, , , -2.7000000000000002E-14, -1.01295E-08
DataValue, -13.4, 2, -9.21979E-09, 1.6700000000000002E-13, 9.21979E-09, 9.6019737554317442E-05, -0, , , 1.6700000000000002E-13, -9.21979E-09
DataValue, -13.200000000000001, 2, -8.35688E-09, 4.8000000000000004E-14, 8.35688E-09, 9.1415972346193421E-05, -0, , , 4.8000000000000004E-14, -8.35688E-09
DataValue, -13, 2, -7.48206E-09, 7.2000000000000009E-14, 7.48206E-09, 8.6498901727131777E-05, -0, , , 7.2000000000000009E-14, -7.48206E-09
DataValue, -12.8, 2, -6.7522E-09, 2.0000000000000003E-14, 6.7522E-09, 8.2171771308643457E-05, -0, , , 2.0000000000000003E-14, -6.7522E-09
DataValue, -12.6, 2, -6.06162E-09, 6.0000000000000009E-14, 6.06162E-09, 7.7856406287472573E-05, -0, , , 6.0000000000000009E-14, -6.06162E-09
DataValue, -12.4, 2, -5.4602E-09, 9.4E-14, 5.4602E-09, 7.3893166125156659E-05, -0, , , 9.4E-14, -5.4602E-09
DataValue, -12.200000000000001, 2, -4.93082E-09, 1.7900000000000002E-13, 4.93082E-09, 7.0219797778119526E-05, -0, , , 1.7900000000000002E-13, -4.93082E-09
DataValue, -12, 2, -4.43634E-09, 5.700000000000001E-14, 4.43634E-09, 6.6605855598438185E-05, -0, , , 5.700000000000001E-14, -4.43634E-09
DataValue, -11.8, 2, -4.00495E-09, -3.3000000000000005E-14, 4.00495E-09, 6.3284674290068049E-05, -0, , , -3.3000000000000005E-14, -4.00495E-09
DataValue, -11.6, 2, -3.60956E-09, 1.54E-13, 3.60956E-09, 6.0079613846961433E-05, -0, , , 1.54E-13, -3.60956E-09
DataValue, -11.4, 2, -3.26269E-09, 8E-15, 3.26269E-09, 5.7119961484580849E-05, -0, , , 8E-15, -3.26269E-09
DataValue, -11.200000000000001, 2, -2.91885E-09, 1.12E-13, 2.91885E-09, 5.4026382444135572E-05, -0, , , 1.12E-13, -2.91885E-09
DataValue, -11, 2, -2.61695E-09, 2.8E-14, 2.61695E-09, 5.1156133552097152E-05, -0, , , 2.8E-14, -2.61695E-09
DataValue, -10.8, 2, -2.35095E-09, 4.2000000000000004E-14, 2.35095E-09, 4.8486596085928741E-05, -0, , , 4.2000000000000004E-14, -2.35095E-09
DataValue, -10.6, 2, -2.11846E-09, 1.47E-13, 2.11846E-09, 4.6026731363415328E-05, -0, , , 1.47E-13, -2.11846E-09
DataValue, -10.4, 2, -1.91047E-09, 1.8000000000000002E-14, 1.91047E-09, 4.3708923574025474E-05, -0, , , 1.8000000000000002E-14, -1.91047E-09
DataValue, -10.200000000000001, 2, -1.71008E-09, 1.1400000000000002E-13, 1.71008E-09, 4.1353113546624274E-05, -0, , , 1.1400000000000002E-13, -1.71008E-09
DataValue, -10, 2, -1.53984E-09, 5.700000000000001E-14, 1.53984E-09, 3.9240795098978306E-05, -0, , , 5.700000000000001E-14, -1.53984E-09
DataValue, -9.8, 2, -1.37683E-09, 1.0400000000000001E-13, 1.37683E-09, 3.7105659945620156E-05, -0, , , 1.0400000000000001E-13, -1.37683E-09
DataValue, -9.6, 2, -1.23742E-09, 2E-15, 1.23742E-09, 3.5176981109811005E-05, -0, , , 2E-15, -1.23742E-09
DataValue, -9.4, 2, -1.1095E-09, -1.0000000000000002E-14, 1.1095E-09, 3.3309157899892938E-05, -0, , , -1.0000000000000002E-14, -1.1095E-09
DataValue, -9.2000000000000011, 2, -1.005568E-09, 1.83E-13, 1.005568E-09, 3.1710692203103985E-05, -0, , , 1.83E-13, -1.005568E-09
DataValue, -9, 2, -9.04777E-10, 1.64E-13, 9.04777E-10, 3.00795112992216E-05, -0, , , 1.64E-13, -9.04777E-10
DataValue, -8.8, 2, -8.1511200000000011E-10, 1.75E-13, 8.1511200000000011E-10, 2.8550166374296318E-05, -0, , , 1.75E-13, -8.1511200000000011E-10
DataValue, -8.6, 2, -7.2992900000000008E-10, 1.6800000000000002E-13, 7.2992900000000008E-10, 2.7017198226315031E-05, -0, , , 1.6800000000000002E-13, -7.2992900000000008E-10
DataValue, -8.4, 2, -6.5619800000000005E-10, 1.88E-13, 6.5619800000000005E-10, 2.5616361958716932E-05, -0, , , 1.88E-13, -6.5619800000000005E-10
DataValue, -8.2, 2, -5.86564E-10, 1.34E-13, 5.86564E-10, 2.4219083384802159E-05, -0, , , 1.34E-13, -5.86564E-10
DataValue, -8, 2, -5.2565600000000009E-10, 8.7000000000000008E-14, 5.2565600000000009E-10, 2.2927189099407718E-05, -0, , , 8.7000000000000008E-14, -5.2565600000000009E-10
DataValue, -7.8, 2, -4.7128000000000005E-10, 1.34E-13, 4.7128000000000005E-10, 2.1708984315255286E-05, -0, , , 1.34E-13, -4.7128000000000005E-10
DataValue, -7.6000000000000005, 2, -4.2078200000000004E-10, 1E-13, 4.2078200000000004E-10, 2.0512971505854533E-05, -0, , , 1E-13, -4.2078200000000004E-10
DataValue, -7.4, 2, -3.7344900000000003E-10, 1.6100000000000002E-13, 3.7344900000000003E-10, 1.9324828589149245E-05, -0, , , 1.6100000000000002E-13, -3.7344900000000003E-10
DataValue, -7.2, 2, -3.3569E-10, 3.3000000000000005E-14, 3.3569E-10, 1.8321844885272882E-05, -0, , , 3.3000000000000005E-14, -3.3569E-10
DataValue, -7, 2, -2.9883000000000004E-10, 1.53E-13, 2.9883000000000004E-10, 1.7286700089953549E-05, -0, , , 1.53E-13, -2.9883000000000004E-10
DataValue, -6.8, 2, -2.6623900000000005E-10, 1.54E-13, 2.6623900000000005E-10, 1.6316831800322022E-05, -0, , , 1.54E-13, -2.6623900000000005E-10
DataValue, -6.6000000000000005, 2, -2.36668E-10, 1.3200000000000002E-13, 2.36668E-10, 1.5384017680697069E-05, -0, , , 1.3200000000000002E-13, -2.36668E-10
DataValue, -6.4, 2, -2.10812E-10, 2.49E-13, 2.10812E-10, 1.4519366377359586E-05, -0, , , 2.49E-13, -2.10812E-10
DataValue, -6.2, 2, -1.8663500000000002E-10, 1.52E-13, 1.8663500000000002E-10, 1.3661442090789685E-05, -0, , , 1.52E-13, -1.8663500000000002E-10
DataValue, -6, 2, -1.65233E-10, 1.6700000000000002E-13, 1.65233E-10, 1.2854298891810474E-05, -0, , , 1.6700000000000002E-13, -1.65233E-10
DataValue, -5.8, 2, -1.4457500000000002E-10, 1.8600000000000002E-13, 1.4457500000000002E-10, 1.2023934464225926E-05, -0, , , 1.8600000000000002E-13, -1.4457500000000002E-10
DataValue, -5.6000000000000005, 2, -1.28019E-10, 1.54E-13, 1.28019E-10, 1.1314548157129387E-05, -0, , , 1.54E-13, -1.28019E-10
DataValue, -5.4, 2, -1.13846E-10, 1.34E-13, 1.13846E-10, 1.0669864104101795E-05, -0, , , 1.34E-13, -1.13846E-10
DataValue, -5.2, 2, -9.9578E-11, 9.7E-14, 9.9578E-11, 9.9788776924060958E-06, -0, , , 9.7E-14, -9.9578E-11
DataValue, -5, 2, -8.6685000000000009E-11, 1.9600000000000002E-13, 8.6685000000000009E-11, 9.3104779683966822E-06, -0, , , 1.9600000000000002E-13, -8.6685000000000009E-11
DataValue, -4.8, 2, -7.6084E-11, 1.2100000000000002E-13, 7.6084E-11, 8.7226142870128114E-06, -0, , , 1.2100000000000002E-13, -7.6084E-11
DataValue, -4.6000000000000005, 2, -6.6401000000000007E-11, 1.8000000000000002E-13, 6.6401000000000007E-11, 8.1486808748410312E-06, -0, , , 1.8000000000000002E-13, -6.6401000000000007E-11
DataValue, -4.4, 2, -5.7313000000000007E-11, 6.9000000000000009E-14, 5.7313000000000007E-11, 7.5705349877006713E-06, -0, , , 6.9000000000000009E-14, -5.7313000000000007E-11
DataValue, -4.2, 2, -4.9843000000000006E-11, 7.6E-14, 4.9843000000000006E-11, 7.0599575069542741E-06, -0, , , 7.6E-14, -4.9843000000000006E-11
DataValue, -4, 2, -4.3451000000000005E-11, 2.18E-13, 4.3451000000000005E-11, 6.59173725204517E-06, -0, , , 2.18E-13, -4.3451000000000005E-11
DataValue, -3.8000000000000003, 2, -3.7149E-11, 4.8000000000000004E-14, 3.7149E-11, 6.0949979491382935E-06, -0, , , 4.8000000000000004E-14, -3.7149E-11
DataValue, -3.6, 2, -3.2067000000000005E-11, 1.7E-14, 3.2067000000000005E-11, 5.6627731722187148E-06, -0, , , 1.7E-14, -3.2067000000000005E-11
DataValue, -3.4, 2, -2.7360000000000003E-11, 1.25E-13, 2.7360000000000003E-11, 5.2306787322488084E-06, -0, , , 1.25E-13, -2.7360000000000003E-11
DataValue, -3.2, 2, -2.3437000000000002E-11, 1.09E-13, 2.3437000000000002E-11, 4.8411775427059066E-06, -0, , , 1.09E-13, -2.3437000000000002E-11
DataValue, -3, 2, -1.9806000000000002E-11, 5.9E-14, 1.9806000000000002E-11, 4.4503932410518513E-06, -0, , , 5.9E-14, -1.9806000000000002E-11
DataValue, -2.8000000000000003, 2, -1.6800000000000003E-11, 1.52E-13, 1.6800000000000003E-11, 4.09878030638384E-06, -0, , , 1.52E-13, -1.6800000000000003E-11
DataValue, -2.6, 2, -1.4125000000000001E-11, 1.3300000000000001E-13, 1.4125000000000001E-11, 3.7583240945932272E-06, -0, , , 1.3300000000000001E-13, -1.4125000000000001E-11
DataValue, -2.4, 2, -1.1776000000000002E-11, 1.6000000000000003E-13, 1.1776000000000002E-11, 3.4316176943243551E-06, -0, , , 1.6000000000000003E-13, -1.1776000000000002E-11
DataValue, -2.2, 2, -9.8100000000000012E-12, 1.3300000000000001E-13, 9.8100000000000012E-12, 3.1320919526731651E-06, -0, , , 1.3300000000000001E-13, -9.8100000000000012E-12
DataValue, -2, 2, -8.111E-12, 3.6000000000000004E-14, 8.111E-12, 2.8479817415145063E-06, -0, , , 3.6000000000000004E-14, -8.111E-12
DataValue, -1.8, 2, -6.618E-12, 1.58E-13, 6.618E-12, 2.5725473756570548E-06, -0, , , 1.58E-13, -6.618E-12
DataValue, -1.6, 2, -5.293E-12, 2.4000000000000002E-14, 5.293E-12, 2.3006520814760325E-06, -0, , , 2.4000000000000002E-14, -5.293E-12
DataValue, -1.4000000000000001, 2, -4.1930000000000004E-12, 6.9000000000000009E-14, 4.1930000000000004E-12, 2.0476816158768432E-06, -0, , , 6.9000000000000009E-14, -4.1930000000000004E-12
DataValue, -1.2, 2, -3.296E-12, 2.0000000000000003E-14, 3.296E-12, 1.8154889148656347E-06, -0, , , 2.0000000000000003E-14, -3.296E-12
DataValue, -1, 2, -2.506E-12, 1.5000000000000002E-13, 2.506E-12, 1.5830350596243913E-06, -0, , , 1.5000000000000002E-13, -2.506E-12
DataValue, -0.8, 2, -1.7980000000000002E-12, 3.6000000000000004E-14, 1.7980000000000002E-12, 1.3408952233489387E-06, -0, , , 3.6000000000000004E-14, -1.7980000000000002E-12
DataValue, -0.6, 2, -1.224E-12, 1.0700000000000001E-13, 1.224E-12, 1.1063453348751464E-06, -0, , , 1.0700000000000001E-13, -1.224E-12
DataValue, -0.4, 2, -7.120000000000001E-13, 1.8500000000000002E-13, 7.120000000000001E-13, 8.4380092438915948E-07, -0, , , 1.8500000000000002E-13, -7.120000000000001E-13
DataValue, -0.2, 2, -3.0200000000000003E-13, -8E-15, 3.0200000000000003E-13, 5.4954526656136344E-07, -0, , , -8E-15, -3.0200000000000003E-13
DataValue, 0, 2, 1.1300000000000001E-13, 3.4E-14, 1.1300000000000001E-13, 3.3615472627943225E-07, -0, , , 3.4E-14, 1.1300000000000001E-13
