
SetupTitle, Posi Sweep(4)(1)
PrimitiveTest, I/V Sweep
DataValue, -18, 0, -5.4753899999999996E-08, 2.7000000000000002E-14, 5.4753899999999996E-08, 0.00023399551277748895, -0, , , 2.7000000000000002E-14, -5.4753899999999996E-08
DataValue, -17.8, 0, -4.9124399999999992E-08, 7.9E-14, 4.9124399999999992E-08, 0.00022164024905237765, -0, , , 7.9E-14, -4.9124399999999992E-08
DataValue, -17.6, 0, -4.4566099999999996E-08, 1.0500000000000001E-13, 4.4566099999999996E-08, 0.0002111068449861349, -0, , , 1.0500000000000001E-13, -4.4566099999999996E-08
DataValue, -17.400000000000002, 0, -3.9893199999999996E-08, 1.03E-13, 3.9893199999999996E-08, 0.00019973282153917517, -0, , , 1.03E-13, -3.9893199999999996E-08
DataValue, -17.2, 0, -3.58468E-08, 6.4E-14, 3.58468E-08, 0.00018933251173530656, -0, , , 6.4E-14, -3.58468E-08
DataValue, -17, 0, -3.2235799999999994E-08, 4.7E-14, 3.2235799999999994E-08, 0.00017954330953839521, -0, , , 4.7E-14, -3.2235799999999994E-08
DataValue, -16.8, 0, -2.9025099999999996E-08, 1.6800000000000002E-13, 2.9025099999999996E-08, 0.00017036754385739086, -0, , , 1.6800000000000002E-13, -2.9025099999999996E-08
DataValue, -16.6, 0, -2.59707E-08, -2.5E-14, 2.59707E-08, 0.00016115427391167757, -0, , , -2.5E-14, -2.59707E-08
DataValue, -16.4, 0, -2.34598E-08, -2.0000000000000003E-14, 2.34598E-08, 0.00015316592310301924, -0, , , -2.0000000000000003E-14, -2.34598E-08
DataValue, -16.2, 0, -2.1081599999999998E-08, 1.0400000000000001E-13, 2.1081599999999998E-08, 0.00014519504123764007, -0, , , 1.0400000000000001E-13, -2.1081599999999998E-08
DataValue, -16, 0, -1.89873E-08, 1.8000000000000002E-14, 1.89873E-08, 0.00013779441207828423, -0, , , 1.8000000000000002E-14, -1.89873E-08
DataValue, -15.8, 0, -1.70406E-08, -2E-15, 1.70406E-08, 0.00013053964914921444, -0, , , -2E-15, -1.70406E-08
DataValue, -15.6, 0, -1.51853E-08, -3.5E-14, 1.51853E-08, 0.00012322864926631307, -0, , , -3.5E-14, -1.51853E-08
DataValue, -15.4, 0, -1.3649099999999999E-08, -7E-15, 1.3649099999999999E-08, 0.00011682936274755589, -0, , , -7E-15, -1.3649099999999999E-08
DataValue, -15.200000000000001, 0, -1.2285799999999999E-08, -4.6000000000000006E-14, 1.2285799999999999E-08, 0.00011084132803246269, -0, , , -4.6000000000000006E-14, -1.2285799999999999E-08
DataValue, -15, 0, -1.1073299999999999E-08, -2E-15, 1.1073299999999999E-08, 0.00010522974864552324, -0, , , -2E-15, -1.1073299999999999E-08
DataValue, -14.8, 0, -1.009876E-08, 1.3000000000000001E-14, 1.009876E-08, 0.00010049258679126536, -0, , , 1.3000000000000001E-14, -1.009876E-08
DataValue, -14.6, 0, -8.99185E-09, -3.5E-14, 8.99185E-09, 9.4825365804725487E-05, -0, , , -3.5E-14, -8.99185E-09
DataValue, -14.4, 0, -8.1014E-09, 4.1E-14, 8.1014E-09, 9.0007777441729992E-05, -0, , , 4.1E-14, -8.1014E-09
DataValue, -14.200000000000001, 0, -7.21827E-09, 1.4400000000000002E-13, 7.21827E-09, 8.4960402541419251E-05, -0, , , 1.4400000000000002E-13, -7.21827E-09
DataValue, -14, 0, -6.52696E-09, -6.1E-14, 6.52696E-09, 8.07896032915127E-05, -0, , , -6.1E-14, -6.52696E-09
DataValue, -13.8, 0, -5.82722E-09, 1.3300000000000001E-13, 5.82722E-09, 7.633622993048582E-05, -0, , , 1.3300000000000001E-13, -5.82722E-09
DataValue, -13.6, 0, -5.27257E-09, 4.5000000000000004E-14, 5.27257E-09, 7.261246449474085E-05, -0, , , 4.5000000000000004E-14, -5.27257E-09
DataValue, -13.4, 0, -4.72241E-09, 4.4E-14, 4.72241E-09, 6.8719793364066517E-05, -0, , , 4.4E-14, -4.72241E-09
DataValue, -13.200000000000001, 0, -4.27148E-09, -2.0000000000000003E-14, 4.27148E-09, 6.5356560497015136E-05, -0, , , -2.0000000000000003E-14, -4.27148E-09
DataValue, -13, 0, -3.8626E-09, 3.7E-14, 3.8626E-09, 6.2149818986059814E-05, -0, , , 3.7E-14, -3.8626E-09
DataValue, -12.8, 0, -3.4272099999999998E-09, 2.8E-14, 3.4272099999999998E-09, 5.85423778129997E-05, -0, , , 2.8E-14, -3.4272099999999998E-09
DataValue, -12.6, 0, -3.09116E-09, 2.7000000000000002E-14, 3.09116E-09, 5.5598201409757848E-05, -0, , , 2.7000000000000002E-14, -3.09116E-09
DataValue, -12.4, 0, -2.77523E-09, -1.3000000000000001E-14, 2.77523E-09, 5.2680451782421156E-05, -0, , , -1.3000000000000001E-14, -2.77523E-09
DataValue, -12.200000000000001, 0, -2.4951E-09, -5.8E-14, 2.4951E-09, 4.9950975966441338E-05, -0, , , -5.8E-14, -2.4951E-09
DataValue, -12, 0, -2.24436E-09, 1.52E-13, 2.24436E-09, 4.7374676779900036E-05, -0, , , 1.52E-13, -2.24436E-09
DataValue, -11.8, 0, -2.01236E-09, -9.0000000000000011E-15, 2.01236E-09, 4.485933570618272E-05, -0, , , -9.0000000000000011E-15, -2.01236E-09
DataValue, -11.6, 0, -1.81979E-09, 1.1000000000000001E-13, 1.81979E-09, 4.265899670643931E-05, -0, , , 1.1000000000000001E-13, -1.81979E-09
DataValue, -11.4, 0, -1.6359E-09, -3.1E-14, 1.6359E-09, 4.0446260642981568E-05, -0, , , -3.1E-14, -1.6359E-09
DataValue, -11.200000000000001, 0, -1.46273E-09, 5E-14, 1.46273E-09, 3.8245653347798881E-05, -0, , , 5E-14, -1.46273E-09
DataValue, -11, 0, -1.31431E-09, -2.2E-14, 1.31431E-09, 3.6253413632373985E-05, -0, , , -2.2E-14, -1.31431E-09
DataValue, -10.8, 0, -1.18485E-09, -3.6000000000000004E-14, 1.18485E-09, 3.4421650163814057E-05, -0, , , -3.6000000000000004E-14, -1.18485E-09
DataValue, -10.6, 0, -1.05829E-09, 9.7E-14, 1.05829E-09, 3.2531369476245542E-05, -0, , , 9.7E-14, -1.05829E-09
DataValue, -10.4, 0, -9.67653E-10, 1.8000000000000002E-13, 9.67653E-10, 3.1107121371158728E-05, -0, , , 1.8000000000000002E-13, -9.67653E-10
DataValue, -10.200000000000001, 0, -8.6868200000000006E-10, 1.2600000000000002E-13, 8.6868200000000006E-10, 2.9473411746860935E-05, -0, , , 1.2600000000000002E-13, -8.6868200000000006E-10
DataValue, -10, 0, -7.8553000000000008E-10, 7.3E-14, 7.8553000000000008E-10, 2.8027308111911142E-05, -0, , , 7.3E-14, -7.8553000000000008E-10
DataValue, -9.8, 0, -7.10496E-10, 6.1E-14, 7.10496E-10, 2.6655130838170727E-05, -0, , , 6.1E-14, -7.10496E-10
DataValue, -9.6, 0, -6.4120500000000006E-10, -1.8000000000000002E-14, 6.4120500000000006E-10, 2.5322025985295884E-05, -0, , , -1.8000000000000002E-14, -6.4120500000000006E-10
DataValue, -9.4, 0, -5.7388800000000006E-10, 1.18E-13, 5.7388800000000006E-10, 2.3955959592552331E-05, -0, , , 1.18E-13, -5.7388800000000006E-10
DataValue, -9.2000000000000011, 0, -5.12428E-10, 1.1300000000000001E-13, 5.12428E-10, 2.2636872575512724E-05, -0, , , 1.1300000000000001E-13, -5.12428E-10
DataValue, -9, 0, -4.5982E-10, 1.23E-13, 4.5982E-10, 2.1443413907304967E-05, -0, , , 1.23E-13, -4.5982E-10
DataValue, -8.8, 0, -4.11078E-10, 1.3200000000000002E-13, 4.11078E-10, 2.0275058569582481E-05, -0, , , 1.3200000000000002E-13, -4.11078E-10
DataValue, -8.6, 0, -3.7008900000000005E-10, -6.0000000000000005E-15, 3.7008900000000005E-10, 1.9237697367408607E-05, -0, , , -6.0000000000000005E-15, -3.7008900000000005E-10
DataValue, -8.4, 0, -3.31311E-10, 4.9000000000000006E-14, 3.31311E-10, 1.8201950444938587E-05, -0, , , 4.9000000000000006E-14, -3.31311E-10
DataValue, -8.2, 0, -2.9710100000000005E-10, 1.3200000000000002E-13, 2.9710100000000005E-10, 1.723661799773958E-05, -0, , , 1.3200000000000002E-13, -2.9710100000000005E-10
DataValue, -8, 0, -2.6382100000000003E-10, 3.5E-14, 2.6382100000000003E-10, 1.6242567531027847E-05, -0, , , 3.5E-14, -2.6382100000000003E-10
DataValue, -7.8, 0, -2.3676E-10, 8.1000000000000008E-14, 2.3676E-10, 1.5387007506334689E-05, -0, , , 8.1000000000000008E-14, -2.3676E-10
DataValue, -7.6000000000000005, 0, -2.1076E-10, 1.12E-13, 2.1076E-10, 1.4517575555167606E-05, -0, , , 1.12E-13, -2.1076E-10
DataValue, -7.4, 0, -1.8856900000000002E-10, 6.1E-14, 1.8856900000000002E-10, 1.3732042819624472E-05, -0, , , 6.1E-14, -1.8856900000000002E-10
DataValue, -7.2, 0, -1.6808500000000002E-10, 2E-15, 1.6808500000000002E-10, 1.2964759928359646E-05, -0, , , 2E-15, -1.6808500000000002E-10
DataValue, -7, 0, -1.4914300000000001E-10, 1.1400000000000002E-13, 1.4914300000000001E-10, 1.2212411719230563E-05, -0, , , 1.1400000000000002E-13, -1.4914300000000001E-10
DataValue, -6.8, 0, -1.32205E-10, 2.2E-14, 1.32205E-10, 1.1498043311798752E-05, -0, , , 2.2E-14, -1.32205E-10
DataValue, -6.6000000000000005, 0, -1.16634E-10, 9.6000000000000007E-14, 1.16634E-10, 1.0799722218649884E-05, -0, , , 9.6000000000000007E-14, -1.16634E-10
DataValue, -6.4, 0, -1.0356700000000001E-10, 1.06E-13, 1.0356700000000001E-10, 1.0176787312310306E-05, -0, , , 1.06E-13, -1.0356700000000001E-10
DataValue, -6.2, 0, -9.1624000000000011E-11, 1.29E-13, 9.1624000000000011E-11, 9.5720426242260337E-06, -0, , , 1.29E-13, -9.1624000000000011E-11
DataValue, -6, 0, -8.1285000000000007E-11, 1E-15, 8.1285000000000007E-11, 9.0158194303124778E-06, -0, , , 1E-15, -8.1285000000000007E-11
DataValue, -5.8, 0, -7.1377E-11, -3.7E-14, 7.1377E-11, 8.4484909895199638E-06, -0, , , -3.7E-14, -7.1377E-11
DataValue, -5.6000000000000005, 0, -6.2832000000000009E-11, 1E-13, 6.2832000000000009E-11, 7.92666386318986E-06, -0, , , 1E-13, -6.2832000000000009E-11
DataValue, -5.4, 0, -5.5051E-11, 7.8000000000000008E-14, 5.5051E-11, 7.41963610967546E-06, -0, , , 7.8000000000000008E-14, -5.5051E-11
DataValue, -5.2, 0, -4.8460000000000006E-11, 1.1000000000000001E-13, 4.8460000000000006E-11, 6.961321713582846E-06, -0, , , 1.1000000000000001E-13, -4.8460000000000006E-11
DataValue, -5, 0, -4.1974E-11, 8.8E-14, 4.1974E-11, 6.4787344443185813E-06, -0, , , 8.8E-14, -4.1974E-11
DataValue, -4.8, 0, -3.6521E-11, 1.4500000000000001E-13, 3.6521E-11, 6.0432607092529112E-06, -0, , , 1.4500000000000001E-13, -3.6521E-11
DataValue, -4.6000000000000005, 0, -3.1654000000000004E-11, 6.4E-14, 3.1654000000000004E-11, 5.6261887632748338E-06, -0, , , 6.4E-14, -3.1654000000000004E-11
DataValue, -4.4, 0, -2.7108000000000003E-11, 1.19E-13, 2.7108000000000003E-11, 5.2065343559799928E-06, -0, , , 1.19E-13, -2.7108000000000003E-11
DataValue, -4.2, 0, -2.3459000000000003E-11, 6.8E-14, 2.3459000000000003E-11, 4.8434491842074695E-06, -0, , , 6.8E-14, -2.3459000000000003E-11
DataValue, -4, 0, -1.9917E-11, 1.28E-13, 1.9917E-11, 4.4628466251933868E-06, -0, , , 1.28E-13, -1.9917E-11
DataValue, -3.8000000000000003, 0, -1.702E-11, 6.8E-14, 1.702E-11, 4.1255302689472537E-06, -0, , , 6.8E-14, -1.702E-11
DataValue, -3.6, 0, -1.4463000000000001E-11, 2E-15, 1.4463000000000001E-11, 3.8030251116709708E-06, -0, , , 2E-15, -1.4463000000000001E-11
DataValue, -3.4, 0, -1.2234000000000001E-11, 1.0100000000000001E-13, 1.2234000000000001E-11, 3.4977135388707865E-06, -0, , , 1.0100000000000001E-13, -1.2234000000000001E-11
DataValue, -3.2, 0, -1.0271000000000001E-11, -3.0000000000000002E-15, 1.0271000000000001E-11, 3.204840089614457E-06, -0, , , -3.0000000000000002E-15, -1.0271000000000001E-11
DataValue, -3, 0, -8.452E-12, 1.1000000000000001E-13, 8.452E-12, 2.9072323608545639E-06, -0, , , 1.1000000000000001E-13, -8.452E-12
DataValue, -2.8000000000000003, 0, -7.1080000000000008E-12, 4.6000000000000006E-14, 7.1080000000000008E-12, 2.6660832695172898E-06, -0, , , 4.6000000000000006E-14, -7.1080000000000008E-12
DataValue, -2.6, 0, -5.7600000000000005E-12, 3.4E-14, 5.7600000000000005E-12, 2.4000000000000003E-06, -0, , , 3.4E-14, -5.7600000000000005E-12
DataValue, -2.4, 0, -4.73E-12, 6.9000000000000009E-14, 4.73E-12, 2.1748563170931545E-06, -0, , , 6.9000000000000009E-14, -4.73E-12
DataValue, -2.2, 0, -3.758E-12, -6.1E-14, 3.758E-12, 1.9385561637466171E-06, -0, , , -6.1E-14, -3.758E-12
DataValue, -2, 0, -2.9970000000000003E-12, 2.4000000000000002E-14, 2.9970000000000003E-12, 1.7311845655504211E-06, -0, , , 2.4000000000000002E-14, -2.9970000000000003E-12
DataValue, -1.8, 0, -2.3370000000000002E-12, 1.24E-13, 2.3370000000000002E-12, 1.5287249589118377E-06, -0, , , 1.24E-13, -2.3370000000000002E-12
DataValue, -1.6, 0, -1.8020000000000002E-12, -1.35E-13, 1.8020000000000002E-12, 1.3423859355639869E-06, -0, , , -1.35E-13, -1.8020000000000002E-12
DataValue, -1.4000000000000001, 0, -1.3020000000000001E-12, 6.0000000000000005E-15, 1.3020000000000001E-12, 1.1410521460476729E-06, -0, , , 6.0000000000000005E-15, -1.3020000000000001E-12
DataValue, -1.2, 0, -9.52E-13, 9.0000000000000011E-15, 9.52E-13, 9.7570487341203751E-07, -0, , , 9.0000000000000011E-15, -9.52E-13
DataValue, -1, 0, -6.52E-13, 8.0000000000000013E-14, 6.52E-13, 8.07465169527454E-07, -0, , , 8.0000000000000013E-14, -6.52E-13
DataValue, -0.8, 0, -4.4200000000000004E-13, 5.4000000000000003E-14, 4.4200000000000004E-13, 6.6483080554378648E-07, -0, , , 5.4000000000000003E-14, -4.4200000000000004E-13
DataValue, -0.6, 0, -2.68E-13, 9.8000000000000012E-14, 2.68E-13, 5.176871642217914E-07, -0, , , 9.8000000000000012E-14, -2.68E-13
DataValue, -0.4, 0, -4.0000000000000006E-14, -3.0000000000000002E-15, 4.0000000000000006E-14, 2.0000000000000002E-07, -0, , , -3.0000000000000002E-15, -4.0000000000000006E-14
DataValue, -0.2, 0, 5E-14, 8.8E-14, 5E-14, 2.2360679774997896E-07, 0, , , 8.8E-14, 5E-14
DataValue, 0, 0, 1.0200000000000001E-13, -4.2000000000000004E-14, 1.0200000000000001E-13, 3.1937438845342623E-07, 0, , , -4.2000000000000004E-14, 1.0200000000000001E-13
